id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
1031,1585147689590984706,https://twitter.com/AlMawardin7/statuses/1585147689590984706,https://twitter.com/AlMawardin7/statuses/1585147689590984706,AlMawardin7,@bumnbersatu @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @HarisRuslyMoti @prabowo @ridwankamil @budimandjatmiko @ChusnulCh__ @LOVE_AG4EVER__ @berlianidris @SuryaBorneo Jangan percaya dukung. Apalagi pemimpin dungu dan pikung (dukung)??,@bumnbersatu @jokowi @_ekokuntadhi @WartaEkonomi @ganjarpranowo @aniesbaswedan @HarisRuslyMoti @prabowo @ridwankamil @budimandjatmiko @ChusnulCh__ @LOVE_AG4EVER__ @berlianidris @SuryaBorneo Jangan percaya dukung. Apalagi pemimpin dungu dan pikung (dukung)??,2022-10-26 01:53:54,Twitter for Android,0,0,in,,reply,bumnbersatu,191951600,1585101705716600832,,0,0,1450771917393170434,https://pbs.twimg.com/profile_images/1572050816999256065/kCVguntI_normal.jpg,2355,1786,4999,2021-10-20 06:33:00,"Real acount | Pembina literasi institut | Jalan manusia dan kemerdekaan pikiran, tukang demo.
instagram: Al mawardin",Indonesia,
1032,1585147678316711936,https://twitter.com/siska16284484/statuses/1585147678316711936,https://twitter.com/siska16284484/statuses/1585147678316711936,siska16284484,"@ridwankamil @jfls_jabar @disdik_jabar 2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara","@ridwankamil @jfls_jabar @disdik_jabar 2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara",2022-10-26 01:53:51,Twitter for Android,0,0,in,,reply,ridwankamil,80323736,1584802967496298498,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1033,1585147659563995141,https://twitter.com/siska16284484/statuses/1585147659563995141,https://twitter.com/siska16284484/statuses/1585147659563995141,siska16284484,"2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/OY9PlJ5Y1T","2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/OY9PlJ5Y1T",2022-10-26 01:53:47,Twitter for Android,0,0,in,"Mau beasiswa D1 sampai S3 Doktoral? Daftar ke @jfls_jabar dan @disdik_jabar.

Beasiewa keren dari Pemprov Jawa Barat dalam format Jabar Future Leader Scholarship. Diberikan untuk mahasiswa Jawa Barat yang kuliah di seluruh Perguruan Tinggi Indonesia.

#JabarJuara #IndonesiaJuara https://t.co/KkShXlpib5",quote,ridwankamil,80323736,1584802967496298498,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1034,1585147640404398080,https://twitter.com/siska16284484/statuses/1585147640404398080,https://twitter.com/siska16284484/statuses/1585147640404398080,siska16284484,"RT @ridwankamil: Mau beasiswa D1 sampai S3 Doktoral? Daftar ke @jfls_jabar dan @disdik_jabar.

Beasiewa keren dari Pemprov Jawa Barat dalam…","Mau beasiswa D1 sampai S3 Doktoral? Daftar ke @jfls_jabar dan @disdik_jabar.

Beasiewa keren dari Pemprov Jawa Barat dalam format Jabar Future Leader Scholarship. Diberikan untuk mahasiswa Jawa Barat yang kuliah di seluruh Perguruan Tinggi Indonesia.

#JabarJuara #IndonesiaJuara https://t.co/KkShXlpib5",2022-10-26 01:53:42,Twitter for Android,0,57,in,,retweet,,0,0,ridwankamil,80323736,1584802967496298498,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1035,1585147627859218432,https://twitter.com/siska16284484/statuses/1585147627859218432,https://twitter.com/siska16284484/statuses/1585147627859218432,siska16284484,"@ridwankamil 2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara","@ridwankamil 2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara",2022-10-26 01:53:39,Twitter for Android,0,0,in,,reply,ridwankamil,80323736,1584923380377346049,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1036,1585147580006404102,https://twitter.com/siska16284484/statuses/1585147580006404102,https://twitter.com/siska16284484/statuses/1585147580006404102,siska16284484,"RT @ridwankamil: Permohonan Maaf Kepada Warga Palembang. 

Jika poin diskusi Studi Pembangunan di Jababeka terkait studi2 kasus transportas…","Permohonan Maaf Kepada Warga Palembang. 

Jika poin diskusi Studi Pembangunan di Jababeka terkait studi2 kasus transportasi dianggap kurang berkenan. Kutipan media tidak menampilkan urutan keseluruhan diskusinya secara utuh sehingga disalahpahami. https://t.co/6TCMWIgRVD",2022-10-26 01:53:28,Twitter for Android,0,1507,in,,retweet,,0,0,ridwankamil,80323736,1584443550221369344,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1037,1585147556346355712,https://twitter.com/siska16284484/statuses/1585147556346355712,https://twitter.com/siska16284484/statuses/1585147556346355712,siska16284484,"RT @Sobat_Juara: Alhamdulillah, tim @QrJabar telah sampai di lokasi dan melakukan Assessment untuk tindakan lebih lanjut, mari kita doakan…","Alhamdulillah, tim @QrJabar telah sampai di lokasi dan melakukan Assessment untuk tindakan lebih lanjut, mari kita doakan supaya niat baik ini berjalan lancar, disehatkan di mudahkan, dan Adik2 kita ini menjadi Anak yang Soleh dan Solehah, Sukses di masa Depan ??
Cc @ridwankamil https://t.co/VFGN5a4T7j",2022-10-26 01:53:22,Twitter for Android,0,11,in,,quote,,0,0,Sobat_Juara,187428954,1584759169655402496,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1038,1585147500994125824,https://twitter.com/siska16284484/statuses/1585147500994125824,https://twitter.com/siska16284484/statuses/1585147500994125824,siska16284484,"2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/quEVT68mxE","2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/quEVT68mxE",2022-10-26 01:53:09,Twitter for Android,0,0,in,"Liat pak Gub Jalan di Jl Asia Afrika, mirip siapa ya?,
.
Kang Emil menghadiri Pembukaan forum MPR Dunia. Konferensi yang dihadiri oleh puluhan perwakilan Ketua MPR, Majelis Syura, atau lembaga sejenis dari negara-negara di Asia-Afrika yang tergabung dalam-

@ridwankamil https://t.co/wxQiDZUbqm",quote,RK_JabarJuara,635416067,1584821298706124800,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1039,1585147473471098880,https://twitter.com/siska16284484/statuses/1585147473471098880,https://twitter.com/siska16284484/statuses/1585147473471098880,siska16284484,"RT @RK_JabarJuara: Organisasi Kerja Sama Islam (OKI) tersebut berlangsung pada 24-26 Oktober 2022 di Gedung Merdeka, Gedung Sate, dan Hotel…","Organisasi Kerja Sama Islam (OKI) tersebut berlangsung pada 24-26 Oktober 2022 di Gedung Merdeka, Gedung Sate, dan Hotel Pullman. 
.
Semoga forum ini dapat menjadi jembatan komunikasi antara majelis permusyawaratan, dewan syura, atau lembaga sejenis. Salah satu-

@ridwankamil https://t.co/rpg2SomaGZ",2022-10-26 01:53:02,Twitter for Android,0,4,in,,retweet,,0,0,RK_JabarJuara,635416067,1584821307191197696,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1040,1585147463929040897,https://twitter.com/siska16284484/statuses/1585147463929040897,https://twitter.com/siska16284484/statuses/1585147463929040897,siska16284484,"2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/FwJXoAtMuQ","2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/FwJXoAtMuQ",2022-10-26 01:53:00,Twitter for Android,0,0,in,"Organisasi Kerja Sama Islam (OKI) tersebut berlangsung pada 24-26 Oktober 2022 di Gedung Merdeka, Gedung Sate, dan Hotel Pullman. 
.
Semoga forum ini dapat menjadi jembatan komunikasi antara majelis permusyawaratan, dewan syura, atau lembaga sejenis. Salah satu-

@ridwankamil https://t.co/rpg2SomaGZ",quote,RK_JabarJuara,635416067,1584821307191197696,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1041,1585147427161767938,https://twitter.com/siska16284484/statuses/1585147427161767938,https://twitter.com/siska16284484/statuses/1585147427161767938,siska16284484,"2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/ajPzpJ3AMX","2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/ajPzpJ3AMX",2022-10-26 01:52:51,Twitter for Android,0,0,in,"#rkjabarjuara #jabarjuara #indonesiajuara #rkjabar #ridwankamil #kangemil #gubernur #jawabarat #jabar #gubernurjawabarat #kegiatan #asiaafrika #bandung #kotabandung 

@ridwankamil https://t.co/5242ATigv5",quote,RK_JabarJuara,635416067,1584821322563334144,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1042,1585147408371314688,https://twitter.com/siska16284484/statuses/1585147408371314688,https://twitter.com/siska16284484/statuses/1585147408371314688,siska16284484,RT @RK_JabarJuara: #rkjabarjuara #jabarjuara #indonesiajuara #rkjabar #ridwankamil #kangemil #gubernur #jawabarat #jabar #gubernurjawabarat…,"#rkjabarjuara #jabarjuara #indonesiajuara #rkjabar #ridwankamil #kangemil #gubernur #jawabarat #jabar #gubernurjawabarat #kegiatan #asiaafrika #bandung #kotabandung 

@ridwankamil https://t.co/5242ATigv5",2022-10-26 01:52:47,Twitter for Android,0,3,und,,retweet,,0,0,RK_JabarJuara,635416067,1584821322563334144,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1043,1585147387911499778,https://twitter.com/siska16284484/statuses/1585147387911499778,https://twitter.com/siska16284484/statuses/1585147387911499778,siska16284484,"2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/BpgeqPTMKM","2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/BpgeqPTMKM",2022-10-26 01:52:42,Twitter for Android,0,0,in,"Gubernur Jawa Barat Ridwan Kamil dan mantan Gubernur DKI Jakarta Anies Baswedan dinilai paling tepat menjadi calon wakil presiden (cawapres) untuk Gubernur Jawa Tengah Ganjar Pranowo.
.
Kenapa nyurveynya ngga dibalik, @ridwankamil
Yang jadi Capresnya? https://t.co/xqweX7dqJR",quote,Sobat_RK,974953295683846145,1585104263839363072,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1044,1585147366369558528,https://twitter.com/siska16284484/statuses/1585147366369558528,https://twitter.com/siska16284484/statuses/1585147366369558528,siska16284484,RT @Sobat_RK: Gubernur Jawa Barat Ridwan Kamil dan mantan Gubernur DKI Jakarta Anies Baswedan dinilai paling tepat menjadi calon wakil pres…,"Gubernur Jawa Barat Ridwan Kamil dan mantan Gubernur DKI Jakarta Anies Baswedan dinilai paling tepat menjadi calon wakil presiden (cawapres) untuk Gubernur Jawa Tengah Ganjar Pranowo.
.
Kenapa nyurveynya ngga dibalik, @ridwankamil
Yang jadi Capresnya? https://t.co/xqweX7dqJR",2022-10-26 01:52:37,Twitter for Android,0,1,in,,retweet,,0,0,Sobat_RK,974953295683846145,1585104263839363072,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1045,1585147350615748608,https://twitter.com/siska16284484/statuses/1585147350615748608,https://twitter.com/siska16284484/statuses/1585147350615748608,siska16284484,"2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/BiYbGZjdFL","2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/BiYbGZjdFL",2022-10-26 01:52:33,Twitter for Android,0,0,in,"Elektabilitas @ridwankamil melejit dari survei sebelumnya pada Juni 2022. Kini elektabilitas dia sebesar 8,5%. Sementara tokoh lainnya berada di bawah 3%.
.
Insya Allah tahun Depan bisa naek ke Papan Atas  Pak, Aamiin 
Kun Jadi, Fayakun Mangka Bukti ??

https://t.co/kBhgqleC2G",quote,Sobat_RK,974953295683846145,1585106314350714881,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1046,1585147334257541120,https://twitter.com/Bima4sugar/statuses/1585147334257541120,https://twitter.com/Bima4sugar/statuses/1585147334257541120,Bima4sugar,"Hallo Sobat Bima ??

Berikut adalah kegiatan Tambal Sulam Menggunakan Agregat pada Ruas bts Bandung Garut km bdg 53+770.

@bimautamajabar  @ridwankamil https://t.co/2fQpbGSDMn","Hallo Sobat Bima ??

Berikut adalah kegiatan Tambal Sulam Menggunakan Agregat pada Ruas bts Bandung Garut km bdg 53+770.

@bimautamajabar  @ridwankamil https://t.co/2fQpbGSDMn",2022-10-26 01:52:29,Twitter Web App,6,1,in,,original,,0,0,,0,0,1566640806642913281,https://pbs.twimg.com/profile_images/1570993880035921921/_VoAQZfo_normal.jpg,456,20,221,2022-09-05 00:14:27,"UPTD PJJWP IV -
Dinas Bina Marga dan Penataan Ruang Jawa Barat",,
1047,1585147325336674305,https://twitter.com/siska16284484/statuses/1585147325336674305,https://twitter.com/siska16284484/statuses/1585147325336674305,siska16284484,"RT @Sobat_RK: Elektabilitas @ridwankamil melejit dari survei sebelumnya pada Juni 2022. Kini elektabilitas dia sebesar 8,5%. Sementara toko…","Elektabilitas @ridwankamil melejit dari survei sebelumnya pada Juni 2022. Kini elektabilitas dia sebesar 8,5%. Sementara tokoh lainnya berada di bawah 3%.
.
Insya Allah tahun Depan bisa naek ke Papan Atas  Pak, Aamiin 
Kun Jadi, Fayakun Mangka Bukti ??

https://t.co/kBhgqleC2G",2022-10-26 01:52:27,Twitter for Android,0,2,in,,retweet,,0,0,Sobat_RK,974953295683846145,1585106314350714881,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1048,1585147313546481665,https://twitter.com/siska16284484/statuses/1585147313546481665,https://twitter.com/siska16284484/statuses/1585147313546481665,siska16284484,"2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/jrcD6AUaDa","2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/jrcD6AUaDa",2022-10-26 01:52:24,Twitter for Android,0,0,in,"Gubernur Jawa Barat @ridwankamil memberikan apresiasi pada penyelenggaraan Konferensi Internasional Ketua Majelis Permusyawaratan, Majelis Syura, atau Nama Sejenis Lainnya dari Negara-negara Anggota Organisasi Kerja Sama Islam yang diinisiasi MPR RI.

https://t.co/0PWKmdAj47",quote,Sobat_RK,974953295683846145,1585107087071531008,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1049,1585147292650463232,https://twitter.com/siska16284484/statuses/1585147292650463232,https://twitter.com/siska16284484/statuses/1585147292650463232,siska16284484,RT @Sobat_RK: Gubernur Jawa Barat @ridwankamil memberikan apresiasi pada penyelenggaraan Konferensi Internasional Ketua Majelis Permusyawar…,"Gubernur Jawa Barat @ridwankamil memberikan apresiasi pada penyelenggaraan Konferensi Internasional Ketua Majelis Permusyawaratan, Majelis Syura, atau Nama Sejenis Lainnya dari Negara-negara Anggota Organisasi Kerja Sama Islam yang diinisiasi MPR RI.

https://t.co/0PWKmdAj47",2022-10-26 01:52:19,Twitter for Android,0,2,in,,retweet,,0,0,Sobat_RK,974953295683846145,1585107087071531008,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1050,1585147281019670530,https://twitter.com/siska16284484/statuses/1585147281019670530,https://twitter.com/siska16284484/statuses/1585147281019670530,siska16284484,"2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/4yGcSW02W0","2024 tidak ada lagi cebong &amp; kadrun mari akhiri polarisasi yang membuat perpecahan di mana-mana pak @ridwankamil Yang terbaik untuk indonesia, #Rekan kompak untuk indonesia juara https://t.co/4yGcSW02W0",2022-10-26 01:52:17,Twitter for Android,0,0,in,"""Kami akan dukung terus bersama Pak Wali Kota, salah satunya kita coba akan ikhtiarkan untuk membangun museum budaya Kampung Kranggan, agar menjadi sebuah warna kebudayaan Jawa Barat yang begitu luar biasa,"" @ridwankamil

https://t.co/fYPhN5zZxK",quote,Sobat_RK,974953295683846145,1585108890584481794,,0,0,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
1051,1585147261742612480,https://twitter.com/siska16284484/statuses/1585147261742612480,https://twitter.com/siska16284484/statuses/1585147261742612480,siska16284484,"RT @Sobat_RK: ""Kami akan dukung terus bersama Pak Wali Kota, salah satunya kita coba akan ikhtiarkan untuk membangun museum budaya Kampung…","""Kami akan dukung terus bersama Pak Wali Kota, salah satunya kita coba akan ikhtiarkan untuk membangun museum budaya Kampung Kranggan, agar menjadi sebuah warna kebudayaan Jawa Barat yang begitu luar biasa,"" @ridwankamil

https://t.co/fYPhN5zZxK",2022-10-26 01:52:12,Twitter for Android,0,1,in,,retweet,,0,0,Sobat_RK,974953295683846145,1585108890584481794,1585116549895315458,https://pbs.twimg.com/profile_images/1585117041941704707/WWEF9_o6_normal.jpg,94,66,6,2022-10-25 23:50:21,,,
